title,content,media,keyword,date
Xiaomi（シャオミ）が日本市場参入、世界初の1億800万画素5眼カメラスマホから炊飯器まで,"
中国のXiaomi（シャオミ）が日本に参入する。今月初旬、シャオミジャパンが12月9日に日本参入すると発表していたが、本日東京都内で記者会見を開催している。

Xiaomiは北京に本社を構える、スマートフォンやウェアラブルデバイスなどスマートハードウェアを中心に事業展開をしている企業。世界第4位のスマートフォンメーカーだ。

目玉製品として、スマートフォン「Mi Note 10」を日本で12月16日に発売する。価格は52,800円（税抜、以下同）。カラーは「ミッドナイトブラック」「オーロラグリーン」「グレイシャーホワイト」の3種類。RAMは6GBで、内蔵フラッシュメモリーは128GB。ほかにスペックを高めた「Mi Note 10 Pro」も用意し、こちらはAmazonのみで販売する。価格は64,800円。

Mi Note 10は、世界初となる1億800万画素を実現した、5レンズ搭載のスマートフォン。5レンズはそれぞれ、1億800万画素のレンズ、2,000万画素の超広角レンズ（視野角117度）、1,200万画素のポートレート用レンズ、500万画素の最大50倍ズームレンズ、200万画素の超マクロ撮影レンズという構成となっている。またユーザーインターフェースには、同社の最新バージョンとなる「Miui 11」を搭載している。

このMi Note 10は、日本のカメラR&Dセンターで開発された最初の製品。1億800万画素のイメージセンサーはサムスン製の「ISOCELL Bright HMX」で、解像度は12032×9024ピクセルとなる。

さらにこのスマホは、4in1 ピクセルビニングをサポート。暗所でも細部まで鮮明に撮影できるという、1/1.33インチのセンサーも搭載している。また4軸の光学手ぶれ補正も備えている。

設定で「ナイトモード2.0」を設定可能。これによって、同一シーンの複数の写真を組み合わせて利用できる。たとえばコンサートや夜景には「RAWマルチフレーム・ノイズ・リダクション」技術が適しているという。

ディスプレイには、6.47インチの3D曲面有機ELディスプレイを採用。ベゼルを狭くしており、画面への没入感を高めている。コントラスト比は40万対1。また、薄型のスクリーン内蔵光学式指紋センサーも搭載。指紋検出エリアが従来製品に比べて10％拡大したという。

プロセッサーには、クアルコムのSnapdragon 730Gを採用。またバッテリー容量は5260mAhで、30Wの急速充電をサポートしている。

そのほか同社は、ウェアラブルデバイス「Mi スマートバンド 4」（3,490円）、モバイルバッテリー「パワーバンク3」（1,899円）、炊飯器「MI IH 炊飯器」（9,999円）、スーツケース「Xiaomi メタルキャリーオンスーツケース 20インチ」（17,900円）なども日本で展開する。いずれも非常に安価なことが特徴となる。

後ほど詳細をお伝えする。",PHILE WEB,スマホ,2019年 12月 9日
きゃりーがいっぱい「竹下通りをジャックした感じ」,"
歌手きゃりーぱみゅぱみゅ（26）が9日、原宿大ブームのスイーツ店ストロベリーフェチ原宿竹下通り店で一日店長を務めた。【写真】メルペロキャンディーを販売するきゃりーぱみゅぱみゅフリマアプリ「メルカリ」のスマホ決済サービス「メルペイ」のCMキャラクターを務めるきゃりーは最近「メルカリ」にはまっているという。「パーティーにいくようなクラッチバッグを5年くらいもっていて結局行く機会がなくて出品しました。売れたので、メルペイが貯まりました！」と満足げな表情を見せた。

竹下通りにメルペイのきゃりーが載った広告フラッグが多く出ていることに「自分の顔とメルペイのポスターがたくさんでビックリしました。お母さんにみてもらわないと。竹下通りをジャックした感じがすごくうれしい」。

一日店長としてストロベリーフェチとメルペイのスペシャルコラボスイーツ「メルペロキャンディー」の販売を実演した。「緊張します」といいながらも「あっという間にできる。店員さんも楽なんじゃないかな」とキャッシュレス決済の便利さを実感していた。

スペシャルスイーツはイチゴとシャインマスカットを挟んで飴（あめ）でコーティングしたスイーツで、メルペイ決済した人のみに販売される。",日刊スポーツ,スマホ,2019年 12月 9日
「子どもの目の前で言えるのか。お互いの人生から消えましょう」はあちゅう、意を決して攻撃的アンチと直接対話,"
　「妊娠を公表した日に、“流産しろ”と血まみれの赤ちゃんの画像が送られてきた。この間も“しんどい”と呟いたら、“疲れているそうです。もう一押し”とアンチが呟いていた。私の活動を停止させて、社会的に殺すまでやりたいんだなと思った」。【映像】はあちゅうが“アンチ”と初めて対話　昨年、夫のしみけんとの事実婚を発表、9月には第一子が誕生した作家でブロガーのはあちゅう。“人生全部コンテンツ”を掲げ、ブログやSNSで発信している著名インフルエンサーの一人だが、これまでに数々の炎上騒動を経験、ネット上での嫌がらせ被害に遭い続けているという。",AbemaTIMES,スマホ,2019年 12月 9日
きゃりー、令和元年は「新しいことに挑戦した一年でした」,"
　歌手・きゃりーぱみゅぱみゅ（２６）が９日、都内で「渋谷キャッシュレスプロジェクト　きゃりーぱみゅぱみゅさん一日店長イベント」に出席した。

　フリマアプリ「メルカリ」を通して、全国の店舗で利用できるスマホ決済サービス「メルペイ」のＰＲイベント。メルカリでは「売る専門です」と明かし「今年は歌舞伎とコラボした『きゃりーかぶきかぶき』とメルカリを始めました。新しいことに挑戦した一年でした」と令和元年を振り返った。",スポーツ報知,スマホ,2019年 12月 9日
うんこが滝のように出る病気,"
　寒い季節になると必ず話題になるのが、ウイルス界の“主役”インフルエンザですね。私の勤務する病院でも連日、ワクチン接種の希望者が多く、インフルエンザに関しては、かなり予防の意識が高まっていると感じます。一方で、同じころに流行期を迎える“うんこ系疾患”に、ノロウイルス感染症があります。インフルエンザに関してはワクチンや抗インフルエンザ薬による治療など、ある程度紹介するべき対処法があるのですが、ノロウイルスに関してはワクチンもなければ薬もないため、ちょっとメディアとして取り扱う要素が少なく、話題性としてインフルエンザに負けがちです。

　そんなノロウイルスですが、激しい嘔吐（おうと）だけでなく、下痢や腹痛が起こり、周りの人への感染力も強力で、インフルエンザに負けないくらいあなどることができないウイルスです。そこで今回は、ノロウイルスに感染した場合に覚えておきたい重要なポイントをまとめてみます。周りに嘔吐や下痢をしている人がいたら、ぜひ伝えてあげてください。",読売新聞（ヨミドクター）,スマホ,2019年 12月 9日
山崎まさよし「僕も他人の成功は面白くない。でも、“醜い自分”への葛藤が人間には必要だ」,"
最近、「自己肯定感を高めよう」「自分のことを好きになろう」みたいな話をよく聞きます。

でも、自分を好きになるって難しい。きっと誰もが心のなかに「好きになれない醜い自分」を飼っていて、そいつとの付き合い方に苦労しているはず。

そんなことを思い、「醜い自分との付き合い方」をテーマに、シンガーソングライター・山崎まさよしさんにインタビューしてみました。

デビュー以来、どんな曲でも飾らずかっこつけず、「醜い主人公」も見事につづってきた山崎さんは、現在公開中の映画『影踏み』にて、主演として“泥棒”役を熱演。

「警察や政治家じゃなく、底辺の人間の気持ちなら演じられると思った」とお話しされていた山崎さん、「醜い自分」についてめちゃくちゃ本音をぶっちゃけてくれました。

〈聞き手＝サノトモキ〉",新R25,スマホ,2019年 12月 9日
none title,東京・原宿のスイーツ店「ストロベリーフェチ」で１日店長を務めたきゃりーぱみゅぱみゅさん。スマホ決済サービスのメルペイによる「渋谷キャッシュレスプロジェクト」の一環で、キャッシュレスの利便性をＰＲ＝９日,時事通信,スマホ,2019年 12月 9日
IK Multimediaからマイクや多機能スタンド、LEDリングライトなどバンドルのパッケージ,"
IK Multimediaから、ビデオ収録やストリーミングに最適なバンドルパッケージが登場。「iRig Mic Video Bundle」「iRig Video Creator Bundle」「iRig Video Creator HD Bundle」の3製品が12月13日より発売される。

音楽用途だけでなくiPhoneやiPadで録音/録画をする世界中のジャーナリストに愛用されているIK Multimediaのモバイルマイクロフォン製品。先月から発売が開始されたCREATORシリーズは、特にモバイルデバイスを活用して音声コンテンツやビデオを再作するユーザー、配信を行うユーザーに最適なシリーズとして登場し、すでに好評を得ている。今回登場の3製品もCREATORシリーズからのバンドルパッケージ。すぐに使えるアイテムをセットにしたお得な製品で、用途に合わせて選ぶことができる。

■iRig Mic Video Bundle

デジタル接続の単一指向性（スーパーカーディオイド）ショットガンマイク「iRig Mic Video」とスマートフォン用の多機能スタンド「iKlip Grip Pro」をセットにしたバンドルパッケージ。

「iRig Mic Video」はショットガンスタイルのプロクォリティなデジタルマイクで、放送や録音、ビデオ撮影など、幅広い制作に最適な製品。スマートフォンやタブレット、そしてデジタル一眼レフカメラなどのさまざまなデバイスに対応し、常に理想的な音声の収録を実現。

また「iKlip Grip Pro」は、デスクトップ三脚として移動しながらの撮影を安定させるためのグリップハンドルとして、そして62cmまで伸ばすことができる自撮り棒として、また一般的な一脚/三脚としてなどさまざまな使い方が可能だ。

最新のデバイスに接続できるLightning、Micro-USB、USB-Cケーブルを同梱。iPhone、iPod touch、またはスクリーンサイズ8.8cm～15cmのAndroidスマートフォンに対応する。

■iRig Video Creator Bundle

ラベリアマイク「iRig Mic Lav」にスマートフォン用の多機能スタンド「iKlip Grip Pro」、さらには明るさや色を調節できる6インチのLEDリングライトをセットにしたバンドルパッケージ。

「iRig Mic Lav」は指先ほどの小さなボディにもかかわらず、高いクオリティを備えたラベリアマイクで、付属のクリップを使えば簡単にスーツの襟、シャツの胸元、Tシャツの首周りなど、口元の近くに留めることが可能。息や風によるノイズを防止するポップシールドフォームも付属する。なお、ヘッドホンジャックを搭載していないiPhoneに接続する場合はApple Lightning to 3.5mm Headphone Jack Adapter（TRRS）が別途必要だ。

多機能デスクトップスタンドの「iKlip Grip Pro」は、移動しながらの撮影を安定させるためのグリップハンドルとして、そして62 cmまで伸ばすことができる自撮り棒として、また一般的な一脚/三脚としてなど使用可能。なおこのバンドル用の「iKlip Grip Pro」は特別仕様になっており、上部にバンドルセットのLEDリングライトをマウント可能になっている。

このパッケージにバンドルされているLEDリングライトは6インチのもので、明るさや色も調整可能。「iKlip Grip Pro」の上部にマウントでき、場所をとらないのがポイント。USBケーブルで給電できるので、USBパワーサプライやモバイル機器用のバッテリーパックなどが使用できる。

■iRig Video Creator HD Bundle

デジタルマイク「iRig Mic HD 2」にスマートフォン用の多機能スタンド「iKlip Grip Pro」、さらには明るさや色を調節できる10インチのLEDリングライトをセットにしたバンドルパッケージ。

感度調節可能なハイクオリティなデジタルマイク「iRig Mic HD 2」は、スピーチをクリアに収録できるマイク。付属のLightning、Micro-USB、USB-Cケーブルでスマートフォンにデジタル接続でき、最大で24ビット/96kHzに対応する。

「iKlip Grip Pro」は多機能デスクトップスタンド・移動しながらの撮影を安定させるためのグリップハンドルとして、そして62cmまで伸ばすことができる自撮り棒として、また一般的な一脚/三脚としてなどさまざまなな使い方が可能。このバンドル用の「iKlip Grip Pro」は特別仕様になっており、上部にバンドルセットのLEDリングライトをマウントできる。

パッケージにバンドルされているLEDリングライトは10インチのサイズで、明るさや色も調整可能。「iKlip Grip Pro」上部にマウントできるので場所をとることもない。USBケーブルで給電できるので、USBパワーサプライやモバイル機器用のバッテリーパックなどが使用可能だ。

製品情報
◆iRig Mic Video Bundle
価格:オープン（市場実勢価格 23,800円 税別）
◆iRig Video Creator Bundle
価格:オープン（市場実勢価格 14,000円 税別）
◆iRig Video Creator HD Bundle
価格:オープン（市場実勢価格  27,000円 税別）
発売日：2019年12月13日（金）",BARKS,スマホ,2019年 12月 9日
WANDRD、カメラ収納部を折りたたんで1室構造にできるバックパック,"
銀一株式会社は、WANDRD（ワンダード）ブランドのカメラバッグを12月12日に発売する。製品はバックパックタイプとスリングタイプの2種類。【この記事に関する別の画像を見る】■デュオデイパック

バッグ下部にキューブ状の機材収納部を設けており、非収納時には折りたたむことで1室構造のバックパックとしての使用を可能としたカメラバッグ。希望小売価格は税別2万9,000円。

このキューブ状の収納部は両サイドが開口しており、バッグ両サイドからの機材アクセスが可能。バッグ両側面にジッパーが設けられているため、肩下げしたままバッグ下部を引き寄せて機材を取り出す、といった使い方もできる。

このほか、内部には収納ポケットが多数設けられておりアクセサリー類の収納にも対応。15インチノートPCやタブレットを収納できるポケットも設けられている。

収納目安は中型クラスの一眼レフカメラ1台と交換レンズ2～4本、その他アクセサリーなど。

また、側面ポケットにはマグボトルなどの収納も可能。さらに背面にはスーツケースのハンドルに通せるパススルーも設けられており、キャリーバッグと一緒に持ち運ぶ使い方にも応える仕様となっている。

このほか移動時のバッグのズレを防ぐのに役立つチェストストラップも装備している。

同社では「撮影や旅行、通勤、またあらゆる場面での持ち運びに便利な、シンプルで美しいバックパック」だとして紹介している。

□主な仕様

外形寸法：49.5×29×16.5cm
内形寸法：48.3×27.9×14cm
PC収納部内寸：39.4×26.7×2.5cm
タブレット収納部内寸：27.9×24.1×1.3cm
重量：1.2kg
容量：20L
アクセサリー：アクセサリーストラップス、ウエストストラップ、レインフライ（別売）

■D1ファニーパック

ストラップ斜めがけによるボディバッグとしての使い方のほか、ウエストバッグとしての使用にも応えるというカメラバッグ。希望小売価格は税別1万円。

ストラップのバックル部分はマグネット固定式。

内部にはスマートフォン用のポケットやキークリップが設けられている。また本体裏側にはパスポートなどが入るポケットも配されている。

□主な仕様

外形寸法：15.2×22.9×7.6cm
内形寸法：14.6×22.2×7cm
重量：270g
容量：2.5L",Impress Watch,スマホ,2019年 12月 9日
ファミペイ、400万ダウンロード突破。'20年1月からFamiPay回数券,"
ファミリーマートは、スマホ決済機能付きアプリ「ファミペイ」が7月のサービス開始から、累計400万ダウンロード達成したことを発表した。2020年1月中旬より「回数券」サービスを開始。第1弾として、ファミマカフェで展開する。

ファミペイではこれまで、フリマアプリ「ラクマ」や「GREE」等、7つのECサイトでの「FamiPayオンライン決済」に対応。また、ファミペイ内で、「dポイント」「楽天ポイント」「Tポイント」との連携も開始し、ポイントカードの提示、クーポンの提示、代金の支払いを、ファミペイのコードを1回読み取るだけで完結できる。

2020年1月中旬には「回数券」サービスを開始し、ファミマカフェで展開する。FamiPayで購入でき、SNS等を通じて友達にプレゼントすることもできるという。",Impress Watch,スマホ,2019年 12月 9日
企業のメインバンク、地方銀行が初の全国シェア4割超　ネット銀行はシェア10倍に,"
　2019年の全国メインバンク社数トップは「三菱UFJ銀行」となった。企業数は9万9681社となり、2009年の調査開始以降11年連続のトップ。しかし、社数では2009年以来10年ぶりに10万社を下回り、全国シェアは6.80％（前年比0.05pt減）で10年連続の減少となった。

　2位は「三井住友銀行」の7万9346社（シェア5.41％、前年比0.02pt減）。以下、「みずほ銀行」（6万3720社、シェア4.35％）、「りそな銀行」（3万453社、シェア2.08％）と続き、上位4行はいずれも3メガなど5大銀行だった。5位は北海道を地盤とする第二地方銀行の「北洋銀行」（2万4615社、シェア1.68％）。6位の「福岡銀行」（2万1484社、シェア1.47％）は経営統合などによるものを除き、シェア増加幅（前年比+0.03pt増）が19年の全金融機関のうち最大だった。

　また、2019年4月に関西アーバン銀行と近畿大阪銀行が合併したことで新たに発足した「関西みらい銀行」のメイン企業数は1万3700社（シェア0.93％）、全国19位に入った。",帝国データバンク,スマホ,2019年 12月 9日
「あんスタ」の盛り上がりが加速！ 「Knights」など複数ワードがTwitterトレンド入り,"
　「あんさんぶるスターズ！」は、放送中のアニメの中でもとくに実況ツイートが盛り上がっている作品のひとつのようだ。12月8日より放送中の第22話では、番組ハッシュタグに加え、劇中ユニットのKnightsなどがトレンド入りを果たした。

　同アニメは、大人気スマートフォンゲームが原作。男性アイドル育成に特化した私立夢ノ咲学院を舞台とした物語だ。第22話「スターライトフェスティバル」では、タイトルの通り、【S1】ドリフェス「スターライトフェスティバル」が開催された。

　同アニメでは毎話のように番組ハッシュタグ以外の関連ワードもトレンド入りする。第21話では「朔間兄弟」などがトレンド入りしたが、第22話は、「スタフェス」「#三毛縞斑」「Knights」などがトレンド入りした。劇中ユニット・Knightsのライブシーンでの盛り上がりはひとしおで、Twitter上では、「かっこよすぎてヤバすぎじゃんKnights…」「テレビ見ながらライブかってくらい声出たwww」「なんかKnights作画神ってません？？」「私Knightsに一生ついてく」と歓喜するファンの声が続出。Knightsが披露した楽曲タイトル「Silent Oath」までトレンド入りを果たした。

(C)Happy Elements K.K／あんスタ！アニメ製作委員会",AbemaTIMES,スマホ,2019年 12月 9日
映画「アイリッシュマン」、ネットフリックスで好調－1320万人視聴,"
（ブルームバーグ）： 米動画ストリーミングサービス、ネットフリックスで先月配信が始まったマーティン・スコセッシ監督の３時間半のマフィア映画「アイリッシュマン」は、米国での配信開始後５日間の視聴者数が1320万人と、同サービス配信の映画としては好調な成績となった。",Bloomberg,スマホ,2019年 12月 9日
表参道でホワイトクリスマスが体験できる「SNOW FANTASIA DIRECTED BY NAKED」、12月13日から開催,"
　ソフトバンクは、クリエイティブカンパニー「NAKED Inc.」とコラボし、12月13日～25日に表参道Rスタジオで「SNOW FANTASIA DIRECTED BY NAKED」を開催する。

　同イベントは、「ホワイトクリスマス」をテーマとした体験イベント。会場内に入ると、鏡に囲まれる中にオーロラをイメージしたツリーが並び、まるで永遠に続く夜空の雪の森に迷い込んでしまったような別世界に誘われる。上から降る光り輝く雪や壁に触れると現れる雪の結晶など、幻想的な冬の世界を無料で体感できる。開催時間は12時～21時。

　また、ソフトバンクが10月24日に発売したスマートフォン「Google Pixel 4」で撮影した写真は、ソフトバンク表参道で無料でのフォトプリントが可能。オリジナルフォトフレームのプレゼントなど、さまざまな特典も用意する。",Impress Watch,スマホ,2019年 12月 9日
AR×スイーツ！新感覚パフェが楽しめる「ティフォニウム・カフェ」が渋谷にオープン【東京】,"
2019年11月22日（金）、渋谷PARCOの地下1階にオープンしたのが「ティフォニウム・カフェ」。AR（拡張現実）やVR（バーチャルリアリティ）をスイーツと組み合わせることで、まるで魔法のようなドキドキ・ワクワク感を演出してくれます。
食べて「おいしい」のは当たり前！見ても「楽しい」、まるで魔法のような体験を、ニューオープンのティフォニウム・カフェで満喫してみてくださいね♪",じゃらんニュース,スマホ,2019年 12月 9日
年末年始に１０００円分のポイント付与や支払い全額還元　メルペイがキャンペーン,"
　フリーマーケットアプリ大手のメルカリのスマートフォン決済を運営するメルペイ（東京都港区）は９日、同日から来年１月９日までの期間中に、利用者に１千円分のポイント付与や抽選で支払額が全額ポイント還元されるキャンペーンを開催すると発表した。

　メルペイ利用時に「メルクリ」または「あけおめ」という特別招待コードを入力して本人確認が完了すると、１千円分のポイントが付与される。

　さらに抽選で１００人に１人を対象に、期間中のメルペイによる支払額を１万円分を上限に全額ポイント還元する。タレントの「きゃりーぱみゅぱみゅ」さんが出演するライブにも抽選で３０組６０人を招待する。

　アプリ紹介サービス会社の実施した調査によると、１０月の消費税率引き上げ後も「キャッシュレス決済を利用したことがない」と答えた２０代は２１・５％と他の世代と比べて最も高く、現金志向が強いことがうかがえるという。メルペイではほかにも、若年層と親和性の高い東京・渋谷にあるスマホ決済加盟店と連携して利用者が特典を受けられるキャンペーンを実施する予定など、若年層の利用促進に向けた取り組みを強化する。",産経新聞,スマホ,2019年 12月 9日
コーク ミニ、「PayPay」や「d払い」などに対応で計9種の決済が可能に,"
コカ・コーラ ボトラーズジャパンは、小規模オフィス向け飲料提供のサービス「Coke mini(コーク ミニ)」における決済の拡充を図り、従来は2種だったスマホ決済を9種まで拡大した。【この記事に関する別の画像を見る】コーク ミニは、少人数のオフィスでの利用を想定した小型クーラーを使ったサービス。自動販売機を設置する場所がない小規模オフィスでも設置しやすい、小型機材を特徴とする。会計はスマホ決済で、利用者が決済サービスを選択可能。

従来の支払い方法は、「LINE Pay」と「楽天ペイ(アプリ決済)」の2種類のみだったが、12月9日より「PayPay」、「d払い」、「メルペイ」、「Origami Pay」、「ApplePay」、「GooglePay」、「Paidy」の7種に対応し、計9種類の決済サービスが利用可能になった。

決済方法は、ペイメントアプリまたはカメラアプリでQRコードをスキャンし商品選択画面に移行したのち、飲み物を選択する。支払い選択にて決済マネーをタップし、決済方法を選択。各決済アプリに遷移してからアプリの操作に従って決済を行なえば完了する。

また、商品選択をメニューボードからWebサイト内へ変更した。",Impress Watch,スマホ,2019年 12月 9日
ビートたけし、チュート徳井をイジり倒す「金払ってくれない。３年間ためやがって、あの野郎！」,"
　８日に放送されたフジテレビ系「ＴＨＥ　ＭＡＮＺＡＩ　２０１９　マスターズ」で、番組最高顧問のビートたけし（７２）が東京国税局から約１億２０００万円の申告漏れを指摘され、芸能活動自粛中の「チュートリアル」徳井義実（４４）をイジり倒した。

　たけしは番組途中、“大人の事情”でスマートフォンに電話がかかってくる演出のもと、「Ｕｂｅｒ　Ｅａｔｓ」のリュックを背負い、「ちょっと指令があってね」と、“出前”を理由にいったん退場。

　再びスタジオに姿を現すと、開口一番「冗談じゃないよ、本当に。金払ってくれないんだよ」と怒り心頭。ＭＣの「ナインティナイン」に「知ってる？　徳井っての！？」と問いかけ、「もう３年だよ！　３年間ためやがって、あの野郎！」と３年間に渡り、公共料金の支払いを滞納などしていた徳井をいじった。

　徳井と同じ吉本興業所属のナイナイは「すみません」と声をそろえ、矢部浩之は「今、本気で反省してると思います」と頭を下げた。",スポーツ報知,スマホ,2019年 12月 9日
アップルのCEOが「表参道」に突如現れたワケ,"
　師走、しかもボーナス後のアップルストアの光景は衝撃的だ。人がごった返し、また街ゆく人がひっきりなしに店に入ってくる。店舗の一角だけを観察していても、30秒に1台のペースでiPhoneが売れていくし、バックヤードからは5台ずつiPhoneの箱を運び出すスタッフが追いついていないほどだ。また思い思いのバンドを選んでApple Watchを手に店を出て行く人が絶えない。この記事の写真を見る　そんな大盛況の「アップル 表参道」で12月8日、どよめきが起きた。アップルのCEO、ティム・クック氏が突如として来店したからである。",東洋経済オンライン,スマホ,2019年 12月 9日
『インフィニット・デンドログラム』のスマホケース、ハクバが12月下旬に発売,"
　ハクバ写真産業（ハクバ）は、キャラクタースマートフォン（スマホ）ケースの「CHARA MODE（キャラモード）」でアニメ『インフィニット・デンドログラム』のキャラを印刷した手帳型ケース、iPhone XS/X用ケース、iPhone 8/7用ケースの3種を12月下旬に発売する。税込みの販売価格は、手帳型ケースが3850円、iPhone XS/X用ケースとiPhone 8/7用ケースが3278円。



　手帳型ケースは、Androidを含む4.5インチ以上（幅74×高さ147×厚さ10mm以内）のスマホに対応。スマホを粘着パッドで固定して繰り返しの装着、スマホを装着したまま上にスライドさせてカメラ撮影などが可能となっている。カードなどが収納できる内ポケットも付いている。iPhone XS/X用ケースとiPhone 8/7用ケースは、透明カバーや簡単着脱、軽くて丈夫な透明ポリカーボネート製、UV硬化型印刷などが特徴となっている。",BCN,スマホ,2019年 12月 9日
